language,uni_lemma,lexical_category,category,freq,concreteness,measure,intercept,slope,aoa
French (French),bunny,nouns,animals,0.4627459503825813,0.8002131837295842,understands,-4.869015485291252,0.3000300252642678,16.22842740823223
French (French),bus,nouns,vehicles,-0.7295506978153241,0.733475981164957,produces,-7.7058611648410205,0.29976244904893184,25.706559274818144
French (French),bus,nouns,vehicles,-0.7295506978153241,0.733475981164957,understands,-6.242928059557415,0.29995336334729206,20.812995693364595
French (French),butt,nouns,body_parts,-0.07077615663295503,0.5904676899550402,produces,-6.974455000656307,0.29983877138897014,23.260684294922605
French (French),butt,nouns,body_parts,-0.07077615663295503,0.5904676899550402,understands,-6.5756643862761885,0.29992664808497077,21.92424190468487
French (French),butter,nouns,food_drink,-0.22007498396564837,0.733475981164957,produces,-7.222309415777699,0.29993099055368055,24.079903855367277
French (French),butter,nouns,food_drink,-0.22007498396564837,0.733475981164957,understands,-7.139431503092855,0.29998619851209785,23.799199891540795
French (French),butterfly,nouns,animals,-0.11420830372269372,0.7620776394069397,produces,-7.10760165309698,0.2997726197749307,23.70997610933703
French (French),butterfly,nouns,animals,-0.11420830372269372,0.7620776394069397,understands,-5.844843026352551,0.30001423492874363,19.481885676993826
French (French),button,nouns,clothing,-0.3601109744247409,0.7906792976489233,produces,-7.310310586098276,0.2998279337734354,24.381686169449118
French (French),button,nouns,clothing,-0.3601109744247409,0.7906792976489233,understands,-6.138057041067032,0.3000071180607177,20.45970469215589
French (French),cake,nouns,food_drink,0.6123756707805299,0.6476710064390064,produces,-5.915739597626106,0.2996699804544762,19.740848211270148
French (French),cake,nouns,food_drink,0.6123756707805299,0.6476710064390064,understands,-4.523777250765603,0.30005313763686575,15.07658705519163
French (French),camera,nouns,household,-1.6238848383420332,0.8288148419715677,produces,-8.788673104995643,0.2998194914483072,29.313214636383723
French (French),candy,nouns,food_drink,-0.42887277785573275,0.666738778600329,produces,-7.330206376982611,0.29984429883677866,24.446709193469893
French (French),candy,nouns,food_drink,-0.42887277785573275,0.666738778600329,understands,-10.330386351249514,0.3000006170560273,34.43455034400892
French (French),car,nouns,vehicles,0.8439061207101491,0.7239420950842953,produces,-6.137407107363137,0.2996298247649543,20.483298390531207
French (French),car,nouns,vehicles,0.8439061207101491,0.7239420950842953,understands,-4.487239811915795,0.2999777598511989,14.958574976163723
French (French),carrot,nouns,food_drink,0.036899287526178416,0.8288148419715677,produces,-7.095430638496914,0.29979777660851364,23.66738912731289
French (French),carrot,nouns,food_drink,0.036899287526178416,0.8288148419715677,understands,-5.666445852383719,0.30002588949175346,18.886522966343765
French (French),cat,nouns,animals,0.7745466814946201,0.6953404368423126,produces,-5.742659315644415,0.2995103907619598,19.173489444005558
French (French),cat,nouns,animals,0.7745466814946201,0.6953404368423126,understands,-3.779201166453975,0.3000153926680722,12.596690899240517
French (French),cereal,nouns,food_drink,-0.9961931778816333,0.666738778600329,produces,-8.463924604945465,0.29982576756384915,28.229476984972734
French (French),cereal,nouns,food_drink,-0.9961931778816333,0.666738778600329,understands,-6.841595200341358,0.3000143495018818,22.80422657016425
French (French),chair,nouns,furniture_rooms,0.31204156698225405,0.4283916265838016,produces,-6.592678825567334,0.2996936054803566,21.998063038416916
French (French),chair,nouns,furniture_rooms,0.31204156698225405,0.4283916265838016,understands,-5.0205089024896274,0.3000915212505071,16.729925862512665
French (French),chalk,nouns,toys,-0.7814342183299869,0.733475981164957,produces,-9.121726009877095,0.29989162820554194,30.416741088968244
French (French),chalk,nouns,toys,-0.7814342183299869,0.733475981164957,understands,-10.330386351249514,0.3000006170560273,34.43455034400892
French (French),cheek,nouns,body_parts,1.09642503257845,0.666738778600329,produces,-7.133755322706564,0.2997996005078619,23.795079481833696
French (French),cheek,nouns,body_parts,1.09642503257845,0.666738778600329,understands,-6.096846752747194,0.300049022236324,20.319502151035863
French (French),cheerios,nouns,food_drink,-2.3806113914798552,0.20911224672859585,produces,-10.596658832707856,0.29998061192916836,35.32447902069733
French (French),cheerios,nouns,food_drink,-2.3806113914798552,0.20911224672859585,understands,-8.238202595178803,0.29995046306231105,27.465210458659694
French (French),cheese,nouns,food_drink,-0.0471779102619816,0.5427982595517349,produces,-6.854009958303635,0.29975550961772496,22.86533437548648
French (French),cheese,nouns,food_drink,-0.0471779102619816,0.5427982595517349,understands,-5.2596918748183725,0.30009986476589534,17.52647199265285
French (French),chicken (animal),nouns,animals,0.20788893206874406,0.6381371203583456,produces,-6.609204102278605,0.2996819643868417,22.054060262856442
French (French),chicken (animal),nouns,animals,0.20788893206874406,0.6381371203583456,understands,-5.159860153861629,0.30007879709668317,17.195017454695943
French (French),chicken (food),nouns,food_drink,-0.353757085252563,0.6381371203583456,produces,-7.59446709783956,0.2998775742366568,25.325225192885462
French (French),chicken (food),nouns,food_drink,-0.353757085252563,0.6381371203583456,understands,-6.473011396908424,0.3000339516461233,21.574263050546538
French (French),chin,nouns,body_parts,-1.0216145387639035,0.7239420950842953,produces,-7.766393757993637,0.29969379119809336,25.9144299484675
French (French),chin,nouns,body_parts,-1.0216145387639035,0.7239420950842953,understands,-7.938489468351029,0.2999567724364998,26.46544501685352
French (French),chips,nouns,food_drink,-1.008732071452365,0.733475981164957,produces,-8.436456994621272,0.299835847075527,28.13691917396446
French (French),chips,nouns,food_drink,-1.008732071452365,0.733475981164957,understands,-10.330386351249514,0.3000006170560273,34.43455034400892
French (French),chocolate,nouns,food_drink,0.2619923035795019,0.5618660317130566,produces,-6.565149329551961,0.2998759389525049,21.89288461249892
French (French),chocolate,nouns,food_drink,0.2619923035795019,0.5618660317130566,understands,-6.139267536946315,0.29984120319775037,20.47506303827551
French (French),clay,nouns,toys,-0.4594644200358405,0.7620776394069397,produces,-8.042765387044112,0.2997704478220133,26.829747379966722
French (French),clay,nouns,toys,-0.4594644200358405,0.7620776394069397,understands,-7.280164810187579,0.3000131295717753,24.266154019922215
French (French),clementine,nouns,food_drink,-1.1232784590163556,-0.03876879136859254,produces,-8.273356417666953,0.2997337092913156,27.602355561636067
French (French),clementine,nouns,food_drink,-1.1232784590163556,-0.03876879136859254,understands,-6.841766878012888,0.3000276848764306,22.803785193458857
French (French),clock,nouns,household,-1.7915864929583207,0.8288148419715677,produces,-9.896219732903527,0.2999174405405071,32.996479681437314
French (French),clock,nouns,household,-1.7915864929583207,0.8288148419715677,understands,-8.629656707248648,0.30001351668761683,28.764226367287673
French (French),cloud,nouns,outside,-0.56044760954339,0.3902560822611571,produces,-7.653739219442888,0.29989600448517,25.52131107108954
French (French),cloud,nouns,outside,-0.56044760954339,0.3902560822611571,understands,-10.330386351249514,0.3000006170560273,34.43455034400892
French (French),coat,nouns,clothing,-0.3898164710367781,0.8002131837295842,produces,-6.899481032510901,0.29953705849480006,23.03381447084176
French (French),coat,nouns,clothing,-0.3898164710367781,0.8002131837295842,understands,-4.808466007840909,0.3000923483730696,16.023287610996025
French (French),coat hanger,nouns,household,1.8568625354456745,0.7620776394069397,produces,-9.422999869253957,0.29994877575452566,31.41536365851222
French (French),coat hanger,nouns,household,1.8568625354456745,0.7620776394069397,understands,-7.396607412613774,0.300028652885507,24.653003443095717
French (French),coffee,nouns,food_drink,-0.027852697944423008,0.6476710064390064,produces,-7.349166833675906,0.2998094458560694,24.51279282642765
French (French),coffee,nouns,food_drink,-0.027852697944423008,0.6476710064390064,understands,-6.006660918203828,0.2999873365653491,20.02304826255671
French (French),comb (object),nouns,household,-0.6288624588496428,0.8288148419715677,produces,-8.15359194066727,0.29978320782607115,27.19829439345328
French (French),comb (object),nouns,household,-0.6288624588496428,0.8288148419715677,understands,-5.96442075928291,0.3000048549477352,19.881080792249147
French (French),corridor,nouns,furniture_rooms,-1.0919214656471128,0.5618660317130566,produces,-9.283810994187238,0.2999043849449138,30.955902815133836
French (French),corridor,nouns,furniture_rooms,-1.0919214656471128,0.5618660317130566,understands,-7.938489468351029,0.2999567724364998,26.46544501685352
French (French),couch,nouns,furniture_rooms,-0.32026728910947333,0.5523321456323957,produces,-7.317111372235132,0.29936728168182236,24.441920744071172
French (French),couch,nouns,furniture_rooms,-0.32026728910947333,0.5523321456323957,understands,-4.848190426337268,0.30001518048672376,16.159817041497373
French (French),cow,nouns,animals,0.2844455128101393,0.7906792976489233,produces,-6.500867458064291,0.29953006350381023,21.70355583683037
French (French),cow,nouns,animals,0.2844455128101393,0.7906792976489233,understands,-4.709388246371405,0.3000485469187224,15.695420940155698
French (French),cracker,nouns,food_drink,-0.32026728910947333,0.7906792976489233,produces,-9.385837683748582,0.2999047883886008,31.296058106237734
French (French),cracker,nouns,food_drink,-0.32026728910947333,0.7906792976489233,understands,-7.551948483598189,0.299991578529325,25.17386828197234
French (French),cradle,nouns,furniture_rooms,-1.7915864929583207,0.7620776394069397,produces,-9.688816498026101,0.29992070355704,32.30459379135008
French (French),cradle,nouns,furniture_rooms,-1.7915864929583207,0.7620776394069397,understands,-7.139001060732496,0.2999528394348149,23.800411671995285
French (French),crocodile,nouns,animals,0.1128999221967213,0.666738778600329,produces,-7.1994600210632616,0.29954983777067523,24.03426446378153
French (French),crocodile,nouns,animals,0.1128999221967213,0.666738778600329,understands,-5.436751566213537,0.2998322104841632,18.132646780792417
French (French),cup,nouns,household,-0.2596925665387024,0.8288148419715677,produces,-8.144515844230277,0.2998335012238173,27.16346175789951
French (French),cup,nouns,household,-0.2596925665387024,0.8288148419715677,understands,-6.6064453207235365,0.30001604054435316,22.020307010040906
French (French),deer,nouns,animals,-0.8397613724938132,0.6953404368423126,produces,-8.993930404942908,0.2998589653007746,29.993868603933567
French (French),deer,nouns,animals,-0.8397613724938132,0.6953404368423126,understands,-9.272410123297373,0.3000065628331906,30.90735761155002
French (French),diaper,nouns,clothing,0.07262639015636954,0.6572048925196682,produces,-3.5418922764553327,0.1762186965481413,20.099412524525857
French (French),diaper,nouns,clothing,0.07262639015636954,0.6572048925196682,understands,-3.931413409957327,0.2999716793800279,13.105948595156214
French (French),dish,nouns,household,-0.33217123235633056,0.733475981164957,produces,-9.091971590661153,0.29993984706052657,30.31264995219669
French (French),dish,nouns,household,-0.33217123235633056,0.733475981164957,understands,-7.260330055949662,0.30000241177742437,24.200905629172723
French (French),dog,nouns,animals,0.5665508747908188,0.6858065507616509,produces,-5.910754329151714,0.29964272742924203,19.726006300444872
French (French),dog,nouns,animals,0.5665508747908188,0.6858065507616509,understands,-4.201173888561021,0.3000841197746488,13.999987375926239
French (French),doll,nouns,toys,0.16383983089051907,0.8288148419715677,produces,-7.079500790174492,0.2994733013136002,23.639839542026596
French (French),doll,nouns,toys,0.16383983089051907,0.8288148419715677,understands,-5.508067554478552,0.30003479530367827,18.358095929852393
French (French),donkey,nouns,animals,-0.6765164398084449,0.8288148419715677,produces,-7.645145165708231,0.29952624341425765,25.524124626150595
French (French),donkey,nouns,animals,-0.6765164398084449,0.8288148419715677,understands,-5.568662785829992,0.2999758560509124,18.563703289790325
French (French),door,nouns,furniture_rooms,0.45035724068362615,0.6476710064390064,produces,-6.669096973295975,0.2997357595313454,22.249921009503513
French (French),door,nouns,furniture_rooms,0.45035724068362615,0.6476710064390064,understands,-4.890884314806146,0.3001118832237159,16.296869894886093
French (French),drawer,nouns,furniture_rooms,-0.5094421110268768,0.5141966013097513,produces,-8.312973362236159,0.2998081305193653,27.727644836834088
French (French),drawer,nouns,furniture_rooms,-0.5094421110268768,0.5141966013097513,understands,-6.050989731409774,0.3000198192976071,20.168633344210654
French (French),dress (object),nouns,clothing,-0.15168487124461139,0.7620776394069397,produces,-7.940001945640978,0.29985328487193313,26.479623023079903
French (French),dress (object),nouns,clothing,-0.15168487124461139,0.7620776394069397,understands,-6.606445320575149,0.3000160405391209,22.02030700993034
French (French),drink (beverage),nouns,food_drink,-2.18996954608409,0.6000015760357011,produces,-9.6881327488123965,0.29989452423398316,32.305133858508
French (French),drink (beverage),nouns,food_drink,-2.18996954608409,0.6000015760357011,understands,-7.139431501885416,0.29998619841609375,23.799199895132233
French (French),dryer,nouns,furniture_rooms,-0.6013586747571801,0.6286032342776846,produces,-10.377231202015338,0.29991410767718785,34.60067711514544
French (French),dryer,nouns,furniture_rooms,-0.6013586747571801,0.6286032342776846,understands,-7.938489468351029,0.2999567724364998,26.46544501685352
French (French),duck,nouns,animals,0.2844455128101393,0.6953404368423126,produces,-6.461299119387411,0.2996460746714296,21.563102825466373
French (French),duck,nouns,animals,0.2844455128101393,0.6953404368423126,understands,-4.932186203179783,0.30002807349776495,16.439082335461936
French (French),ear,nouns,body_parts,0.2795477534879377,0.8288148419715677,produces,-6.548110277484569,0.2997672713005935,21.84397999512899
French (French),ear,nouns,body_parts,0.2795477534879377,0.8288148419715677,understands,-5.111598480553014,0.3000350538769196,17.036670930623643
French (French),egg,nouns,food_drink,-0.28900509978196154,0.8002131837295842,produces,-7.468807460274878,0.29985738637801773,24.907865537316674
French (French),egg,nouns,food_drink,-0.28900509978196154,0.8002131837295842,understands,-6.473354124850168,0.3000606617721686,21.57348479676848
French (French),elephant,nouns,animals,0.11172886145840746,0.8288148419715677,produces,-6.856318898919857,0.29967165913072386,22.879437177370747
French (French),elephant,nouns,animals,0.11172886145840746,0.8288148419715677,understands,-5.135777440141792,0.30007360181186343,17.115059135930792
French (French),eye,nouns,body_parts,0.49548137987170726,0.733475981164957,produces,-6.3292500454644625,0.2997990043373287,21.111644648235384
French (French),eye,nouns,body_parts,0.49548137987170726,0.733475981164957,understands,-5.088190896614747,0.30003326308097406,16.958755987137092
French (French),face,nouns,body_parts,-0.37970466962946453,0.7048743229229735,produces,-7.8623659790534255,0.2998315031220775,26.222614692533607
French (French),face,nouns,body_parts,-0.37970466962946453,0.7048743229229735,understands,-6.605330802261996,0.2999292912145041,22.022960063403676
French (French),finger,nouns,body_parts,0.50268341237802,0.8288148419715677,produces,-6.975451915667924,0.2997317058404349,23.272319143245305
French (French),finger,nouns,body_parts,0.50268341237802,0.8288148419715677,understands,-5.336866845745557,0.2999722924242223,17.79119932249654
French (French),firetruck,nouns,vehicles,-0.5319430858534687,0.8288148419715677,produces,-7.760684607752456,0.2997256715067817,25.8926256424347
French (French),firetruck,nouns,vehicles,-0.5319430858534687,0.8288148419715677,understands,-6.243824098205356,0.30002336740270585,20.811125987478814
French (French),fish (animal),nouns,animals,0.3675910100163982,0.8288148419715677,produces,-6.390813463745473,0.2997054942054675,21.323644668870024
French (French),fish (animal),nouns,animals,0.3675910100163982,0.8288148419715677,understands,-4.932519379322881,0.300054749572184,16.43873121940457
French (French),fish (food),nouns,food_drink,0.3675910100163982,0.8288148419715677,produces,-6.987948652618637,0.2999102467685177,23.30013304951266
French (French),fish (food),nouns,food_drink,0.3675910100163982,0.8288148419715677,understands,-6.050223664840468,0.2999598277020238,20.17011314878698
French (French),flag,nouns,outside,-0.8055513324858679,0.6286032342776846,produces,-9.381323605643816,0.2999782065276818,31.273350535143337
French (French),flag,nouns,outside,-0.8055513324858679,0.6286032342776846,understands,-10.330386351249514,0.3000006170560273,34.43455034400892
French (French),flower,nouns,outside,0.37568614214585727,0.8288148419715677,produces,-6.450784384358564,0.2997439593290924,21.520982103516463
French (French),flower,nouns,outside,0.37568614214585727,0.8288148419715677,understands,-5.042719383375495,0.30006645750163236,16.805341807816234
French (French),food,nouns,food_drink,-1.156877080676278,0.6381371203583456,produces,-9.603367543549998,0.29985566172502043,32.026634042203504
French (French),food,nouns,food_drink,-1.156877080676278,0.6381371203583456,understands,-6.757414064905551,0.2999948949745563,22.525096853660372
French (French),foot,nouns,body_parts,0.7413296999882593,0.733475981164957,produces,-6.079179390348805,0.29973997417964066,20.281510355723928
French (French),foot,nouns,body_parts,0.7413296999882593,0.733475981164957,understands,-4.57733455314432,0.2999932001118508,15.258127689019904
French (French),fork,nouns,household,-0.15788514540206788,0.733475981164957,produces,-6.752013665138136,0.2998830195498462,22.51549179167787
French (French),fork,nouns,household,-0.15788514540206788,0.733475981164957,understands,-5.8072767888846855,0.300018518463787,19.356394460649394
French (French),french fries,nouns,food_drink,-0.9961931778816333,0.7048743229229735,produces,-7.847888072502003,0.29989199473021116,26.169048225385676
French (French),french fries,nouns,food_drink,-0.9961931778816333,0.7048743229229735,understands,-7.280164810187579,0.3000131295717753,24.266154019922215
French (French),frog,nouns,animals,0.03136768674310164,0.8288148419715677,produces,-7.207259448896833,0.2996513858851924,24.05214789047631
French (French),frog,nouns,animals,0.03136768674310164,0.8288148419715677,understands,-5.365125037910118,0.3000609856184172,17.88011536005838
French (French),game,nouns,toys,0.49236070042866714,0.35212053793851267,produces,-7.753023728827216,0.2997298860682412,25.866702284943457
French (French),game,nouns,toys,0.49236070042866714,0.35212053793851267,understands,-6.5756643862761885,0.29992664808497077,21.92424190468487
French (French),garage,nouns,furniture_rooms,-0.1791639187518582,0.7906792976489233,produces,-8.339191909566495,0.29998619357105966,27.798585695881822
French (French),garage,nouns,furniture_rooms,-0.1791639187518582,0.7906792976489233,understands,-7.734818194392444,0.2999945282256698,25.78319758077039
French (French),garden,nouns,outside,-0.06051726289114827,0.5713999177937183,produces,-7.767347407758315,0.2998086454601228,25.907683201855633
French (French),garden,nouns,outside,-0.06051726289114827,0.5713999177937183,understands,-5.807191992016305,0.30001185473453135,19.356541751174667
French (French),giraffe,nouns,animals,-0.08659681096291627,0.5713999177937183,produces,-7.16736934233983,0.2995920544829528,23.923763114177195
French (French),giraffe,nouns,animals,-0.08659681096291627,0.5713999177937183,understands,-5.232583348089179,0.29996774505003854,17.443819992100536
French (French),glass,nouns,household,0.07895462354902028,0.6572048925196682,produces,-6.868647787799018,0.29984609339315815,22.90724454693111
French (French),glass,nouns,household,0.07895462354902028,0.6572048925196682,understands,-5.807871272846477,0.30006523540669466,19.355362059769288
French (French),glasses,nouns,household,-0.11420830372269372,0.733475981164957,produces,-6.735175505123293,0.29969201092571285,22.473657153285934
French (French),glasses,nouns,household,-0.11420830372269372,0.733475981164957,understands,-4.9107982284981535,0.30001981602201006,16.368246249900665
French (French),glove,nouns,clothing,-0.3898164710367781,0.8002131837295842,produces,-7.3763503098293155,0.2998526459138997,24.599917360567083
French (French),glove,nouns,clothing,-0.3898164710367781,0.8002131837295842,understands,-7.552034750024734,0.29999824454149554,25.173596470762487
French (French),glue (object),nouns,toys,-0.08659681096291627,0.49512882914842954,produces,-8.722543333317368,0.2999111697102311,29.083756172685856
French (French),glue (object),nouns,toys,-0.08659681096291627,0.49512882914842954,understands,-7.938489468351029,0.2999567724364998,26.46544501685352
French (French),goat,nouns,animals,-0.5960458425980526,0.8288148419715677,produces,-8.07699175848043,0.2997821982026849,26.942866544128538
French (French),goat,nouns,animals,-0.5960458425980526,0.8288148419715677,understands,-6.411635138344855,0.30004461677317007,21.368939084122847
French (French),goose,nouns,animals,-0.9839800069726106,0.6476710064390064,produces,-8.827154547725552,0.29983241750335043,29.440294085701773
French (French),goose,nouns,animals,-0.9839800069726106,0.6476710064390064,understands,-7.552164148377451,0.3000082433952128,25.173188786111734
French (French),grapes,nouns,food_drink,-0.8487174650602368,0.8288148419715677,produces,-8.292947381269514,0.29987359777748024,27.654810035737974
French (French),grapes,nouns,food_drink,-0.8487174650602368,0.8288148419715677,understands,-7.3964349984599105,0.3000153156691569,24.653524710772963
French (French),grass,nouns,outside,-1.0216145387639035,0.7620776394069397,produces,-7.891160153720506,0.2998739396821145,26.314924738327175
French (French),grass,nouns,outside,-1.0216145387639035,0.7620776394069397,understands,-6.338164446426699,0.29988379856781916,21.135401367784507
French (French),green beans,nouns,food_drink,-0.2648879856260815,0.733475981164957,produces,-8.330190538406498,0.2998596244448878,27.780300711800336
French (French),green beans,nouns,food_drink,-0.2648879856260815,0.733475981164957,understands,-7.9398642356415206,0.30005676946150656,26.46120682393104
French (French),gum,nouns,food_drink,0.5988414077357546,0.7239420950842953,produces,-10.196645463420385,0.29998701004960193,33.990289985337704
French (French),gum,nouns,food_drink,0.5988414077357546,0.7239420950842953,understands,-10.330386351249514,0.3000006170560273,34.43455034400892
French (French),hair,nouns,body_parts,0.32562718559593096,0.8002131837295842,produces,-6.370911161676439,0.29976387844785474,21.253098254080292
French (French),hair,nouns,body_parts,0.32562718559593096,0.8002131837295842,understands,-4.848024476173271,0.3000018613355928,16.159981323416183
French (French),hamburger,nouns,food_drink,-1.6734233133801837,0.8288148419715677,produces,-10.592879566355334,0.3000023516482479,35.309321770835524
French (French),hamburger,nouns,food_drink,-1.6734233133801837,0.8288148419715677,understands,-10.330386351249514,0.3000006170560273,34.43455034400892
French (French),hammer,nouns,household,-0.6765164398084449,0.609535462116362,produces,-8.621791731712348,0.30000529641752316,28.738798396789747
French (French),hammer,nouns,household,-0.6765164398084449,0.609535462116362,understands,-7.956776407033867,0.30001750065300936,26.521040904998472
French (French),hand,nouns,body_parts,0.8873019320752213,0.5618660317130566,produces,-6.041854910881895,0.2996185116253653,20.16515894864488
French (French),hand,nouns,body_parts,0.8873019320752213,0.5618660317130566,understands,-4.3669205358017695,0.3000611558692543,14.55343502610704
French (French),hat,nouns,clothing,0.1659341802036014,0.7144082090036344,produces,-6.447231202073255,0.2997744950337246,21.50693707731187
French (French),hat,nouns,clothing,0.1659341802036014,0.7144082090036344,understands,-5.667166843445076,0.3000826785766104,18.885351431566423
French (French),head,nouns,body_parts,0.732958310123055,0.5904676899550402,produces,-6.3404308466824935,0.2997268133244,21.15403282194885
French (French),head,nouns,body_parts,0.732958310123055,0.5904676899550402,understands,-4.8479829911491885,0.2999985317644824,16.16002239289344
French (French),heart,nouns,body_parts,-1.5381607714678098,0.3711883100998345,produces,-9.07642171533728,0.2999213154655425,30.262676399804125
French (French),heart,nouns,body_parts,-1.5381607714678098,0.3711883100998345,understands,-7.7352069558159595,0.3000245294214594,25.78191513451198
French (French),helicopter,nouns,vehicles,-0.6892247983813258,0.466527170906446,produces,-7.933540553359553,0.29980126241117494,26.462665599048638
French (French),helicopter,nouns,vehicles,-0.6892247983813258,0.466527170906446,understands,-7.938489468351029,0.2999567724364998,26.46544501685352
French (French),high chair,nouns,furniture_rooms,-2.18996954608409,0.666738778600329,produces,-3.834501651120291,0.10996358653832786,34.87064920153158
French (French),high chair,nouns,furniture_rooms,-2.18996954608409,0.666738778600329,understands,-5.392848138861419,0.30006973373692436,17.971982951100994
French (French),horse,nouns,animals,0.45433462331839153,0.8288148419715677,produces,-6.684232798681213,0.2996624316158729,22.305875189751863
French (French),horse,nouns,animals,0.45433462331839153,0.8288148419715677,understands,-5.111682152124195,0.30004172133277385,17.036571212224416
French (French),hose,nouns,outside,-1.008732071452365,0.7048743229229735,produces,-8.889174784648981,0.2999318477190296,29.63731545099602
French (French),hose,nouns,outside,-1.008732071452365,0.7048743229229735,understands,-10.330386351249514,0.3000006170560273,34.43455034400892
French (French),ice,nouns,food_drink,-1.8640651587759498,0.7239420950842953,produces,-9.320198863785889,0.29999032288809035,31.06833171836258
French (French),ice,nouns,food_drink,-1.8640651587759498,0.7239420950842953,understands,-10.330386351249514,0.3000006170560273,34.43455034400892
French (French),ice cream,nouns,food_drink,-0.26750738317169676,0.8288148419715677,produces,-7.9325054701560145,0.29994498486870125,26.44653476579517
French (French),ice cream,nouns,food_drink,-0.26750738317169676,0.8288148419715677,understands,-7.139517517459459,0.29999286458459756,23.79895777636446
French (French),jacket,nouns,clothing,-0.7584940275505091,0.6953404368423126,produces,-8.534271292391375,0.2998537973249408,28.461441437551958
French (French),jacket,nouns,clothing,-0.7584940275505091,0.6953404368423126,understands,-6.6070026507656365,0.30005942009583136,22.018980936027695
French (French),jam,nouns,food_drink,-0.11043173206638823,0.5523321456323957,produces,-6.753413210978511,0.2996875495977821,22.534847443754103
French (French),jam,nouns,food_drink,-0.11043173206638823,0.5523321456323957,understands,-4.043941772512373,0.2998691915269535,13.485686048374486
French (French),jar,nouns,furniture_rooms,0.11406807346436565,0.8288148419715677,produces,-6.324274769288286,0.29996259710406675,21.083544516365787
French (French),jar,nouns,furniture_rooms,0.11406807346436565,0.8288148419715677,understands,-6.932457433930881,0.3000238317826642,23.106355894263494
French (French),jar,nouns,household,0.11406807346436565,0.8288148419715677,produces,-6.324274769288286,0.29996259710406675,21.083544516365787
French (French),jar,nouns,household,0.11406807346436565,0.8288148419715677,understands,-6.932457433930881,0.3000238317826642,23.106355894263494
French (French),jeans,nouns,clothing,-1.9497892256501732,0.8288148419715677,produces,-9.03828698005024,0.29988414048927636,30.139263001050374
French (French),jeans,nouns,clothing,-1.9497892256501732,0.8288148419715677,understands,-7.259813342287007,0.29996240201604374,24.202411013826694
French (French),juice,nouns,food_drink,-2.18996954608409,0.7239420950842953,produces,-8.152120540752593,0.29993344972129465,27.17976453885933
French (French),juice,nouns,food_drink,-2.18996954608409,0.7239420950842953,understands,-7.552077881590898,0.3000015774450038,25.1734605728043
French (French),key,nouns,household,-0.42887277785573275,0.7239420950842953,produces,-6.717437955792478,0.2998363025826441,22.403684603671184
French (French),key,nouns,household,-0.42887277785573275,0.7239420950842953,understands,-5.448794913894168,0.30000719826017314,18.162213925176715
French (French),kitchen,nouns,furniture_rooms,0.055762932018227344,0.8002131837295842,produces,-7.302814761127308,0.2998130747374104,24.357892888838943
French (French),kitchen,nouns,furniture_rooms,0.055762932018227344,0.8002131837295842,understands,-4.864300219101052,0.29988993469323927,16.220285032496335
French (French),kitty,nouns,animals,0.2844455128101393,0.8002131837295842,produces,-7.82509476335812,0.2996664143163424,26.11268527108804
French (French),kitty,nouns,animals,0.2844455128101393,0.8002131837295842,understands,-5.923185033042599,0.2999957428473327,19.744230290817484
French (French),kiwi,nouns,food_drink,-1.374393705865514,0.6953404368423126,produces,-8.189402526434316,0.2996294611200638,27.331766695507824
French (French),kiwi,nouns,food_drink,-1.374393705865514,0.6953404368423126,understands,-6.5756643862761885,0.29992664808497077,21.92424190468487
French (French),knee,nouns,body_parts,-0.8766572071286464,0.8288148419715677,produces,-7.491604679809179,0.29988397505235354,24.98167725868413
French (French),knee,nouns,body_parts,-0.8766572071286464,0.8288148419715677,understands,-6.75801453957435,0.3000415705387612,22.523594072113113
French (French),knife,nouns,household,-0.04064751857039363,0.733475981164957,produces,-6.875316507859975,0.29987972975486343,22.92691311106689
French (French),knife,nouns,household,-0.04064751857039363,0.733475981164957,understands,-6.5756643862761885,0.29992664808497077,21.92424190468487
French (French),ladder,nouns,outside,-1.0625256039776947,0.8288148419715677,produces,-8.49679501580396,0.29993249708464303,28.329024358457914
French (French),ladder,nouns,outside,-1.0625256039776947,0.8288148419715677,understands,-10.330386351249514,0.3000006170560273,34.43455034400892
French (French),lamb,nouns,animals,-1.7915864929583207,0.8002131837295842,produces,-9.307066671716173,0.29988940143669035,31.034996992652932
French (French),lamb,nouns,animals,-1.7915864929583207,0.8002131837295842,understands,-7.551862207915888,0.29998491181048453,25.17414013371038
French (French),lamp,nouns,household,-0.496440896235638,0.8002131837295842,produces,-8.02745182534781,0.29980668997153803,26.77542594566483
French (French),lamp,nouns,household,-0.496440896235638,0.8002131837295842,understands,-6.243952135229963,0.30003337025014426,20.810858905541895
French (French),lawn mower,nouns,outside,1.771407737424209,0.7620776394069397,produces,-9.362000606141626,0.29991869948768274,31.21512804014446
French (French),lawn mower,nouns,outside,1.771407737424209,0.7620776394069397,understands,-7.938489468351029,0.2999567724364998,26.46544501685352
French (French),leg,nouns,body_parts,-0.08481244205327468,0.666738778600329,produces,-7.266042794609132,0.2997756311858531,24.23827035528573
French (French),leg,nouns,body_parts,-0.08481244205327468,0.666738778600329,understands,-5.699795743389038,0.2999815341579411,19.00048867804003
French (French),light (object),nouns,household,0.008566582088990981,0.07563784159934075,produces,-7.064747440213143,0.2997548857778786,23.5684146461192
French (French),light (object),nouns,household,0.008566582088990981,0.07563784159934075,understands,-5.392131776175696,0.3000130152212092,17.972992845660062
